temporada,categoria,competicion,grupo,jornada,cod_acta,equipo,rival,local_visitante,dorsal,jugador,status,tipo_participacion,minutos_jugados
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186943,C.D.BELVIS,A.C.U.D. CAMPORRAPADO,local,25,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,12,"SANMARTIN GONZALEZ, XABIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,15,"IGLESIAS VILARIñO, SANTIAGO",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,16,"BARCALA FERNANDEZ, RODRIGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,18,"ROMERO MONTOUTO, PABLO",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,21,"GARCIA VENCE, JOSE MANUEL",titular,titular sustituido,84
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,3,"LÓPEZ MÉNDEZ, MARCOS",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,5,"CUÑARRO FERNÁNDEZ, PABLO",suplente,suplente participa,6
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,RODEIRO C.F.,C.D. SPORT TEAM ESTRADA,local,11,"CANGADO VILLAMARIN, CARLOS",suplente,suplente participa,11
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,13,"FERREIRO TORRES, BORJA",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,3,"FIGUEIRAS GARCIA, PAULO",titular,titular sustituido,72
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,4,"VARELA MIRANDA, MATEO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,5,"MARQUE PASEIRO, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,6,"IGLESIAS PALLAS, FERNANDO",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,8,"CERVIÑO CARRACEDO, ANDRES",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,9,"CHEDAS DURAN, ALFONSO",titular,titular sustituido,55
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,17,"FERNANDEZ GONZALEZ, IAGO JOSE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,18,"FUENTES CORREA, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,22,"DA COSTA MORLAN, BRAIS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,24,"GOMEZ LOPEZ, EZEQUIEL",titular,titular sustituido,55
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,1,"TARRIO MEJUTO, ANGEL",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,10,"GOMEZ CORA, ADRIAN",suplente,suplente participa,18
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,19,"BARRUSO ARIAS, HUGO",suplente,suplente participa,35
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,21,"LAHSAN, MESAUD MOHAMED FADEL",suplente,suplente participa,35
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187021,C.D. SPORT TEAM ESTRADA,RODEIRO C.F.,visitante,25,"MIGUEZ VIDAL, DANIEL",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,13,"FERREIRO DIEZ, BREIXO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,2,"JIMÉNEZ ALBARRAN, SERGIO",titular,titular sustituido,81
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,3,"VILAS CONSTANTINO, BORJA",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,4,"NUÑEZ BARRAL, SEBASTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,5,"MOIMENTA MOHAMMED, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,6,"DE LA TORRE CUEVAS, FERNANDO",titular,titular sustituido,81
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,7,"CALVO CUTRIN, RAUL",titular,titular sustituido,68
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,8,"MOSQUERA GARRIDO, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,9,"NOYA GOMEZ, DANIEL",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,10,"MIGUEZ REY, MICHAEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,11,"MARTINS TERRON, WAGNER RONALDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,12,"GARCIA DURAN, RUBEN",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,14,"FRANCO SANMARTIN, CARLOS L",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,15,"NUÑEZ BARRAL, DAVID",suplente,suplente participa,9
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,16,"MUIÑA BARREIRO, ALEJANDRO",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,S.D.C. RECESENDE,SOCIEDADE DEPORTIVA O PINO,local,18,"ALDREY MÍGUEZ, MANUEL",suplente,suplente participa,9
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,13,"RODRIGUEZ COUSO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,2,"GARCIA SENRA, DIEGO",titular,titular sustituido,80
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,4,"VARELA LODEIRO, GABRIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,5,"VILLAR VILLAR, IVAN",titular,titular sustituido,60
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,7,"PORTOS VILLAR, BORJA",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,9,"FERREIRO RIAL, RUBEN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,15,"CANABAL CASTRO, ISMAEL",titular,titular sustituido,60
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,16,"GOMES TAVARES, RAFAEL ANDRE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,17,"CEREIJO IGLESIAS, ALBERTO L",titular,titular sustituido,48
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,22,"VAZQUEZ CORRAL, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,25,"CENDON GONZALEZ, JOSE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,3,"CARRIL CARREIRA, RAFAEL",suplente,suplente participa,10
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,12,"ORTIZ MOLINA, JHON ALI",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,18,"FUENTES PARRA, DANIEL",suplente,suplente participa,30
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,20,"SAINZ TRESGUERRAS, JESUS FERNANDO",suplente,suplente participa,42
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,10,1187022,SOCIEDADE DEPORTIVA O PINO,S.D.C. RECESENDE,visitante,24,"PAZO DURO, JAVIER",suplente,suplente participa,30
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,1,"GONZALEZ MOIMENTA, OSCAR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,4,"FUENTES IGLESIAS, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,6,"FAILDE FIESTRAS, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,10,"SOTO PARCERO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,11,"JACOME AMARANTE, IVAN",titular,titular sustituido,71
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,13,"SANTISO TORREIRO, RICARDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,17,"LOPEZ REY, LEO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,18,"KHALLOUK EL AMRANI, MOHAMED",titular,titular sustituido,71
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,20,"OTERO IGLESIAS, OSCAR",titular,titular sustituido,71
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,22,"DOMINGUEZ VAZQUEZ, CRISTIAN",titular,titular sustituido,71
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,24,"GONZALEZ EIRAS, FABIO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,5,"VAZQUEZ BALBOA, XURXO",suplente,suplente participa,19
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,19,"CORBAL CANGADO, BENITO",suplente,suplente participa,19
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,21,"FERNANDEZ REBOREDO, JUAN",suplente,suplente participa,19
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187023,S.D. CRUCES,"S.D. DUBRA ""B""",local,34,"LYAGOUBI, MOHAMED AMINE",suplente,suplente participa,19
,,,,,1187023,S.D. DUBRA B,,,1,"RAMAS MUIÑO, YAGO",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,3,"BALEATO DOMINGUEZ, MARCO",titular,titular sustituido,46
,,,,,1187023,S.D. DUBRA B,,,4,"CERNADAS NOYA, LUCAS",titular,titular sustituido,46
,,,,,1187023,S.D. DUBRA B,,,6,"IGLESIAS DOMINGUEZ, OSCAR",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,7,"FORJAN GARCIA, ADRIAN",titular,titular sustituido,75
,,,,,1187023,S.D. DUBRA B,,,8,"RIVAS SUAREZ, MARTIN",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,9,"BARDANCA REY, GONZALO",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,10,"PAZOS MARTINEZ, ROBERTO",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,15,"RODRIGUEZ LANDEIRA, SERGIO J",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,20,"NIETO GARCIA, BRAIS",titular,titular sustituido,46
,,,,,1187023,S.D. DUBRA B,,,22,"GARCIA MARROZOS, XABIER",titular,titular todo partido,90
,,,,,1187023,S.D. DUBRA B,,,13,"PUGA QUINTANS, ALEJANDRO",suplente,suplente no participa,0
,,,,,1187023,S.D. DUBRA B,,,14,"RAMAS MUIÑO, MARTIN",suplente,suplente participa,44
,,,,,1187023,S.D. DUBRA B,,,18,"LIÑARES NOYA, FABIAN",suplente,suplente participa,44
,,,,,1187023,S.D. DUBRA B,,,21,"PARAFITA BOQUETE, ANGEL",suplente,suplente participa,44
,,,,,1187023,S.D. DUBRA B,,,24,"VÁZQUEZ FERNÁNDEZ, ROBERTO",suplente,suplente participa,15
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,1,"GARCIA CANIVE, XOAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,4,"DEL RIO SEBE, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,5,"BOUZAS MOSQUERA, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,7,"OTERO MATEOS, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,8,"FERREIRO RODRIGUEZ, YAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,11,"MARTINEZ RODRIGUEZ, ALESSANDRO EDUARDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,14,"BENITEZ SANHUEZA, LEONARDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,15,"MARTINEZ RODRIGUEZ, JOSE EMILIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,17,"VAAMONDE CALVIÑO, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,20,"CARBALLAL MONTEAGUDO, SAUL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,22,"FARIÑA BRAVO, ADRIAN",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,13,"SANCHEZ PINTOS, JUAN A",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,2,"DOSUNA SOUTO, BRAIS",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,9,"DA CONCEICAO ANTUNES, FELIPE MATHEUS",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,24,"CUTRIN BRAÑA, MANUEL D",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,S.D. CACHEIRAS,TRAZO C.F.,local,25,"RIBADAS CLEMENTE, ADRIÁN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,1,"VILARES TARRIO, BRAIS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,2,"BERMUDEZ CID, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,5,"BECERRA MALLO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,6,"GARABATO RUIBAL, ANGEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,8,"BELENDA GABIN, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,9,"RIAL GARCIA, SEBASTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,10,"GOMEZ FERNANDEZ, SIMON",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,11,"FERREIRA PARENTE, RAUL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,14,"CANCELA CONDE, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,16,"CELA LOPEZ, LUIS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,18,"EZERROUGUY, MOHAMED SAID",titular,titular sustituido,15
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,13,"SANCHEZ CASTRO, SAMUEL",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,3,"NOYA BREA, ALVARO",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1256272,TRAZO C.F.,S.D. CACHEIRAS,visitante,7,"CEBEY DE LA TORRE, MANUEL",suplente,suplente participa,75
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,1,"LAMELA RODRIGUEZ, NICOLAS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,2,"LOPEZ DE LA FUENTE, ELOI",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,3,"DEL PUERTO DUARTE, VICTOR MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,4,"RIELO COUSO, LUCAS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,5,"NUÑEZ GONZALEZ, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,6,"ALONSO GIL, GUILLERMO",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,7,"RIELO COUSO, HUGO",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,8,"SUAREZ PEON, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,10,"CAMBEIRO COSTA, AIRAS",titular,titular sustituido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,11,"RIVERO MONTOTO, NUNO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,14,"ESPIÑO RODRIGUEZ, AARON",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,9,"FERNÁNDEZ GARCÍA, RUBÉN",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,12,"PICANS REY, HUGO",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,11,1187025,C.F. SILLEDA,S.D. VILLESTRO,local,15,"FERREIRO ESPANTOSO, DIEGO",suplente,suplente no participa,0
